country,issue,month,rate
FJ,ocean acidification,2017-12,0.0
FI,ocean acidification,2017-12,9.0
GF,ocean acidification,2017-12,0.0
PF,ocean acidification,2017-12,0.0
TF,ocean acidification,2017-12,0.0
GA,ocean acidification,2017-12,0.0
GM,ocean acidification,2017-12,0.0
GE,ocean acidification,2017-12,0.0
GH,ocean acidification,2017-12,0.0
GI,ocean acidification,2017-12,0.0
GR,ocean acidification,2017-12,7.0
GL,ocean acidification,2017-12,0.0
GD,ocean acidification,2017-12,0.0
GP,ocean acidification,2017-12,0.0
GU,ocean acidification,2017-12,0.0
GT,ocean acidification,2017-12,0.0
GG,ocean acidification,2017-12,0.0
GN,ocean acidification,2017-12,0.0
GW,ocean acidification,2017-12,0.0
GY,ocean acidification,2017-12,0.0
HT,ocean acidification,2017-12,0.0
HM,ocean acidification,2017-12,0.0
HN,ocean acidification,2017-12,0.0
HU,ocean acidification,2017-12,0.0
IS,ocean acidification,2017-12,0.0
ID,ocean acidification,2017-12,3.0
IR,ocean acidification,2017-12,0.0
IQ,ocean acidification,2017-12,0.0
IE,ocean acidification,2017-12,25.0
IM,ocean acidification,2017-12,0.0
IL,ocean acidification,2017-12,0.0
JM,ocean acidification,2017-12,0.0
JE,ocean acidification,2017-12,0.0
JO,ocean acidification,2017-12,0.0
KZ,ocean acidification,2017-12,0.0
KE,ocean acidification,2017-12,33.0
KI,ocean acidification,2017-12,0.0
XK,ocean acidification,2017-12,0.0
KW,ocean acidification,2017-12,0.0
KG,ocean acidification,2017-12,0.0
LA,ocean acidification,2017-12,0.0
LV,ocean acidification,2017-12,0.0
LB,ocean acidification,2017-12,0.0
LS,ocean acidification,2017-12,0.0
LR,ocean acidification,2017-12,0.0
LY,ocean acidification,2017-12,0.0
LI,ocean acidification,2017-12,0.0
LT,ocean acidification,2017-12,0.0
LU,ocean acidification,2017-12,0.0
MO,ocean acidification,2017-12,0.0
MK,ocean acidification,2017-12,0.0
MG,ocean acidification,2017-12,0.0
MW,ocean acidification,2017-12,0.0
MY,ocean acidification,2017-12,15.0
MV,ocean acidification,2017-12,0.0
ML,ocean acidification,2017-12,0.0
MT,ocean acidification,2017-12,0.0
MH,ocean acidification,2017-12,0.0
MQ,ocean acidification,2017-12,0.0
MR,ocean acidification,2017-12,0.0
MU,ocean acidification,2017-12,0.0
YT,ocean acidification,2017-12,0.0
FM,ocean acidification,2017-12,0.0
MD,ocean acidification,2017-12,0.0
MC,ocean acidification,2017-12,0.0
MN,ocean acidification,2017-12,0.0
ME,ocean acidification,2017-12,0.0
MS,ocean acidification,2017-12,0.0
MA,ocean acidification,2017-12,23.0
MZ,ocean acidification,2017-12,0.0
MM,ocean acidification,2017-12,0.0
NA,ocean acidification,2017-12,0.0
NR,ocean acidification,2017-12,0.0
NP,ocean acidification,2017-12,0.0
NL,ocean acidification,2017-12,9.0
NC,ocean acidification,2017-12,0.0
NI,ocean acidification,2017-12,0.0
NE,ocean acidification,2017-12,0.0
NG,ocean acidification,2017-12,15.0
NU,ocean acidification,2017-12,0.0
NF,ocean acidification,2017-12,0.0
KP,ocean acidification,2017-12,0.0
MP,ocean acidification,2017-12,0.0
OM,ocean acidification,2017-12,0.0
PK,ocean acidification,2017-12,7.0
PW,ocean acidification,2017-12,0.0
PS,ocean acidification,2017-12,0.0
PG,ocean acidification,2017-12,0.0
PY,ocean acidification,2017-12,0.0
PE,ocean acidification,2017-12,20.0
PH,ocean acidification,2017-12,21.0
PN,ocean acidification,2017-12,0.0
PT,ocean acidification,2017-12,17.0
PR,ocean acidification,2017-12,0.0
QA,ocean acidification,2017-12,0.0
RE,ocean acidification,2017-12,0.0
RO,ocean acidification,2017-12,0.0
RU,ocean acidification,2017-12,1.0
RW,ocean acidification,2017-12,0.0
WS,ocean acidification,2017-12,0.0
SM,ocean acidification,2017-12,0.0
ST,ocean acidification,2017-12,0.0
SA,ocean acidification,2017-12,0.0
SN,ocean acidification,2017-12,0.0
RS,ocean acidification,2017-12,0.0
SC,ocean acidification,2017-12,0.0
SL,ocean acidification,2017-12,0.0
SG,ocean acidification,2017-12,21.0
SX,ocean acidification,2017-12,0.0
SK,ocean acidification,2017-12,0.0
SI,ocean acidification,2017-12,0.0
SB,ocean acidification,2017-12,0.0
SO,ocean acidification,2017-12,0.0
ZA,ocean acidification,2017-12,7.0
GS,ocean acidification,2017-12,0.0
KR,ocean acidification,2017-12,22.0
SS,ocean acidification,2017-12,0.0
LK,ocean acidification,2017-12,0.0
BL,ocean acidification,2017-12,0.0
SH,ocean acidification,2017-12,35.0
KN,ocean acidification,2017-12,0.0
LC,ocean acidification,2017-12,0.0
MF,ocean acidification,2017-12,0.0
PM,ocean acidification,2017-12,0.0
VC,ocean acidification,2017-12,0.0
SD,ocean acidification,2017-12,0.0
SR,ocean acidification,2017-12,0.0
SJ,ocean acidification,2017-12,0.0
SZ,ocean acidification,2017-12,0.0
SE,ocean acidification,2017-12,13.0
CH,ocean acidification,2017-12,19.0
SY,ocean acidification,2017-12,0.0
TW,ocean acidification,2017-12,16.0
TJ,ocean acidification,2017-12,0.0
TZ,ocean acidification,2017-12,100.0
TH,ocean acidification,2017-12,2.0
TL,ocean acidification,2017-12,0.0
TG,ocean acidification,2017-12,0.0
TK,ocean acidification,2017-12,0.0
TO,ocean acidification,2017-12,0.0
TT,ocean acidification,2017-12,0.0
TN,ocean acidification,2017-12,0.0
TR,ocean acidification,2017-12,2.0
TM,ocean acidification,2017-12,0.0
TC,ocean acidification,2017-12,0.0
TV,ocean acidification,2017-12,0.0
VI,ocean acidification,2017-12,0.0
UG,ocean acidification,2017-12,0.0
UA,ocean acidification,2017-12,0.0
AE,ocean acidification,2017-12,10.0
UM,ocean acidification,2017-12,0.0
UY,ocean acidification,2017-12,0.0
UZ,ocean acidification,2017-12,0.0
VU,ocean acidification,2017-12,0.0
VA,ocean acidification,2017-12,0.0
VE,ocean acidification,2017-12,0.0
WF,ocean acidification,2017-12,0.0
EH,ocean acidification,2017-12,0.0
YE,ocean acidification,2017-12,0.0
ZM,ocean acidification,2017-12,0.0
ZW,ocean acidification,2017-12,0.0
BR,species diversity,2017-12,1.0
CA,species diversity,2017-12,2.0
DE,species diversity,2017-12,4.0
IN,species diversity,2017-12,3.0
PH,species diversity,2017-12,6.0
ES,species diversity,2017-12,0.0
CH,species diversity,2017-12,2.0
US,species diversity,2017-12,4.0
AF,species diversity,2017-12,0.0
AX,species diversity,2017-12,0.0
AL,species diversity,2017-12,0.0
DZ,species diversity,2017-12,0.0
AS,species diversity,2017-12,0.0
AD,species diversity,2017-12,0.0
AO,species diversity,2017-12,0.0
AI,species diversity,2017-12,0.0
AG,species diversity,2017-12,0.0
AR,species diversity,2017-12,0.0
AM,species diversity,2017-12,0.0
AW,species diversity,2017-12,0.0
AU,species diversity,2017-12,1.0
AT,species diversity,2017-12,3.0
AZ,species diversity,2017-12,0.0
BS,species diversity,2017-12,0.0
BH,species diversity,2017-12,0.0
BD,species diversity,2017-12,0.0
BB,species diversity,2017-12,0.0
BY,species diversity,2017-12,0.0
BE,species diversity,2017-12,0.0
BZ,species diversity,2017-12,0.0
BJ,species diversity,2017-12,0.0
BM,species diversity,2017-12,0.0
BT,species diversity,2017-12,0.0
BO,species diversity,2017-12,0.0
BA,species diversity,2017-12,0.0
BW,species diversity,2017-12,0.0
BV,species diversity,2017-12,0.0
IO,species diversity,2017-12,0.0
VG,species diversity,2017-12,0.0
BN,species diversity,2017-12,0.0
BG,species diversity,2017-12,0.0
BF,species diversity,2017-12,0.0
BI,species diversity,2017-12,0.0
KH,species diversity,2017-12,0.0
CM,species diversity,2017-12,0.0
CV,species diversity,2017-12,0.0
BQ,species diversity,2017-12,0.0
KY,species diversity,2017-12,0.0
CF,species diversity,2017-12,0.0
TD,species diversity,2017-12,0.0
CL,species diversity,2017-12,0.0
CN,species diversity,2017-12,0.0
CX,species diversity,2017-12,0.0
CC,species diversity,2017-12,0.0
CO,species diversity,2017-12,0.0
KM,species diversity,2017-12,0.0
CG,species diversity,2017-12,0.0
CD,species diversity,2017-12,0.0
CK,species diversity,2017-12,0.0
CR,species diversity,2017-12,0.0
CI,species diversity,2017-12,0.0
HR,species diversity,2017-12,0.0
CU,species diversity,2017-12,0.0
CW,species diversity,2017-12,0.0
CY,species diversity,2017-12,0.0
CZ,species diversity,2017-12,0.0
DK,species diversity,2017-12,0.0
DJ,species diversity,2017-12,0.0
DM,species diversity,2017-12,0.0
DO,species diversity,2017-12,0.0
EC,species diversity,2017-12,0.0
EG,species diversity,2017-12,0.0
SV,species diversity,2017-12,0.0
GQ,species diversity,2017-12,0.0
ER,species diversity,2017-12,0.0
EE,species diversity,2017-12,0.0
ET,species diversity,2017-12,26.0
FK,species diversity,2017-12,0.0
FO,species diversity,2017-12,0.0
FJ,species diversity,2017-12,0.0
FI,species diversity,2017-12,0.0
FR,species diversity,2017-12,1.0
GF,species diversity,2017-12,0.0
PF,species diversity,2017-12,0.0
TF,species diversity,2017-12,0.0
GA,species diversity,2017-12,0.0
GM,species diversity,2017-12,0.0
GE,species diversity,2017-12,0.0
GH,species diversity,2017-12,0.0
GI,species diversity,2017-12,0.0
GR,species diversity,2017-12,0.0
GL,species diversity,2017-12,0.0
GD,species diversity,2017-12,0.0
GP,species diversity,2017-12,0.0
GU,species diversity,2017-12,0.0
GT,species diversity,2017-12,0.0
GG,species diversity,2017-12,0.0
GN,species diversity,2017-12,0.0
GW,species diversity,2017-12,0.0
GY,species diversity,2017-12,100.0
HT,species diversity,2017-12,0.0
HM,species diversity,2017-12,0.0
HN,species diversity,2017-12,0.0
HK,species diversity,2017-12,3.0
HU,species diversity,2017-12,0.0
IS,species diversity,2017-12,0.0
ID,species diversity,2017-12,1.0
IR,species diversity,2017-12,0.0
IQ,species diversity,2017-12,0.0
IE,species diversity,2017-12,0.0
IM,species diversity,2017-12,0.0
IL,species diversity,2017-12,0.0
IT,species diversity,2017-12,0.0
JM,species diversity,2017-12,21.0
JP,species diversity,2017-12,1.0
JE,species diversity,2017-12,0.0
JO,species diversity,2017-12,0.0
KZ,species diversity,2017-12,0.0
KE,species diversity,2017-12,6.0
KI,species diversity,2017-12,0.0
XK,species diversity,2017-12,0.0
KW,species diversity,2017-12,0.0
KG,species diversity,2017-12,0.0
LA,species diversity,2017-12,0.0
LV,species diversity,2017-12,0.0
LB,species diversity,2017-12,0.0
LS,species diversity,2017-12,0.0
LR,species diversity,2017-12,0.0
LY,species diversity,2017-12,0.0
LI,species diversity,2017-12,0.0
LT,species diversity,2017-12,0.0
LU,species diversity,2017-12,0.0
MO,species diversity,2017-12,0.0
MK,species diversity,2017-12,0.0
MG,species diversity,2017-12,0.0
MW,species diversity,2017-12,0.0
MY,species diversity,2017-12,1.0
MV,species diversity,2017-12,0.0
ML,species diversity,2017-12,0.0
MT,species diversity,2017-12,0.0
MH,species diversity,2017-12,0.0
MQ,species diversity,2017-12,0.0
MR,species diversity,2017-12,0.0
MU,species diversity,2017-12,0.0
YT,species diversity,2017-12,0.0
MX,species diversity,2017-12,0.0
FM,species diversity,2017-12,0.0
MD,species diversity,2017-12,0.0
MC,species diversity,2017-12,0.0
MN,species diversity,2017-12,0.0
ME,species diversity,2017-12,0.0
MS,species diversity,2017-12,0.0
MA,species diversity,2017-12,0.0
MZ,species diversity,2017-12,0.0
MM,species diversity,2017-12,0.0
NA,species diversity,2017-12,0.0
NR,species diversity,2017-12,0.0
NP,species diversity,2017-12,0.0
NL,species diversity,2017-12,2.0
NC,species diversity,2017-12,0.0
NZ,species diversity,2017-12,3.0
NI,species diversity,2017-12,0.0
NE,species diversity,2017-12,0.0
NG,species diversity,2017-12,3.0
NU,species diversity,2017-12,0.0
NF,species diversity,2017-12,0.0
KP,species diversity,2017-12,0.0
MP,species diversity,2017-12,0.0
NO,species diversity,2017-12,0.0
OM,species diversity,2017-12,0.0
PK,species diversity,2017-12,1.0
PW,species diversity,2017-12,0.0
PS,species diversity,2017-12,0.0
PA,species diversity,2017-12,0.0
PG,species diversity,2017-12,0.0
PY,species diversity,2017-12,0.0
PE,species diversity,2017-12,0.0
PN,species diversity,2017-12,0.0
PL,species diversity,2017-12,0.0
PT,species diversity,2017-12,0.0
PR,species diversity,2017-12,0.0
QA,species diversity,2017-12,0.0
RE,species diversity,2017-12,0.0
RO,species diversity,2017-12,0.0
RU,species diversity,2017-12,0.0
RW,species diversity,2017-12,0.0
WS,species diversity,2017-12,0.0
SM,species diversity,2017-12,0.0
ST,species diversity,2017-12,0.0
SA,species diversity,2017-12,0.0
SN,species diversity,2017-12,0.0
RS,species diversity,2017-12,0.0
SC,species diversity,2017-12,0.0
SL,species diversity,2017-12,0.0
SG,species diversity,2017-12,0.0
SX,species diversity,2017-12,0.0
SK,species diversity,2017-12,0.0
SI,species diversity,2017-12,0.0
SB,species diversity,2017-12,0.0
SO,species diversity,2017-12,0.0
ZA,species diversity,2017-12,0.0
GS,species diversity,2017-12,0.0
KR,species diversity,2017-12,1.0
SS,species diversity,2017-12,0.0
LK,species diversity,2017-12,0.0
BL,species diversity,2017-12,0.0
SH,species diversity,2017-12,0.0
KN,species diversity,2017-12,0.0
LC,species diversity,2017-12,0.0
MF,species diversity,2017-12,0.0
PM,species diversity,2017-12,0.0
VC,species diversity,2017-12,0.0
SD,species diversity,2017-12,0.0
SR,species diversity,2017-12,0.0
SJ,species diversity,2017-12,0.0
SZ,species diversity,2017-12,0.0
SE,species diversity,2017-12,0.0
SY,species diversity,2017-12,0.0
TW,species diversity,2017-12,1.0
TJ,species diversity,2017-12,0.0
TZ,species diversity,2017-12,11.0
TH,species diversity,2017-12,0.0
TL,species diversity,2017-12,0.0
TG,species diversity,2017-12,0.0
TK,species diversity,2017-12,0.0
TO,species diversity,2017-12,0.0
TT,species diversity,2017-12,26.0
TN,species diversity,2017-12,0.0
TR,species diversity,2017-12,0.0
TM,species diversity,2017-12,0.0
TC,species diversity,2017-12,0.0
TV,species diversity,2017-12,0.0
VI,species diversity,2017-12,0.0
UG,species diversity,2017-12,0.0
UA,species diversity,2017-12,0.0
AE,species diversity,2017-12,2.0
GB,species diversity,2017-12,1.0
UM,species diversity,2017-12,0.0
UY,species diversity,2017-12,0.0
UZ,species diversity,2017-12,0.0
VU,species diversity,2017-12,0.0
VA,species diversity,2017-12,0.0
VE,species diversity,2017-12,0.0
VN,species diversity,2017-12,0.0
WF,species diversity,2017-12,0.0
EH,species diversity,2017-12,0.0
YE,species diversity,2017-12,0.0
ZM,species diversity,2017-12,0.0
ZW,species diversity,2017-12,34.0
DZ,subspecies,2017-12,4.0
AU,subspecies,2017-12,1.0
BE,subspecies,2017-12,1.0
BA,subspecies,2017-12,4.0
BR,subspecies,2017-12,0.0
CA,subspecies,2017-12,1.0
CN,subspecies,2017-12,0.0
CZ,subspecies,2017-12,1.0
EG,subspecies,2017-12,5.0
FI,subspecies,2017-12,3.0
FR,subspecies,2017-12,1.0
DE,subspecies,2017-12,1.0
HK,subspecies,2017-12,5.0
IN,subspecies,2017-12,1.0
IR,subspecies,2017-12,1.0
IL,subspecies,2017-12,5.0
IT,subspecies,2017-12,1.0
JP,subspecies,2017-12,15.0
KZ,subspecies,2017-12,2.0
KE,subspecies,2017-12,0.0
LT,subspecies,2017-12,5.0
MX,subspecies,2017-12,1.0
MA,subspecies,2017-12,8.0
NL,subspecies,2017-12,1.0
PE,subspecies,2017-12,1.0
PH,subspecies,2017-12,1.0
PL,subspecies,2017-12,1.0
PT,subspecies,2017-12,0.0
RU,subspecies,2017-12,2.0
SA,subspecies,2017-12,1.0
KR,subspecies,2017-12,2.0
ES,subspecies,2017-12,1.0
SD,subspecies,2017-12,6.0
SE,subspecies,2017-12,1.0
TW,subspecies,2017-12,6.0
GB,subspecies,2017-12,1.0
US,subspecies,2017-12,1.0
UY,subspecies,2017-12,0.0
VN,subspecies,2017-12,100.0
AF,subspecies,2017-12,0.0
AX,subspecies,2017-12,0.0
AL,subspecies,2017-12,0.0
AS,subspecies,2017-12,0.0
AD,subspecies,2017-12,0.0
AO,subspecies,2017-12,0.0
AI,subspecies,2017-12,0.0
AG,subspecies,2017-12,0.0
AR,subspecies,2017-12,0.0
AM,subspecies,2017-12,0.0
AW,subspecies,2017-12,0.0
AT,subspecies,2017-12,1.0
AZ,subspecies,2017-12,0.0
BS,subspecies,2017-12,0.0
BH,subspecies,2017-12,0.0
BD,subspecies,2017-12,0.0
BB,subspecies,2017-12,0.0
BY,subspecies,2017-12,2.0
BZ,subspecies,2017-12,0.0
BJ,subspecies,2017-12,0.0
BM,subspecies,2017-12,0.0
BT,subspecies,2017-12,0.0
BO,subspecies,2017-12,0.0
BW,subspecies,2017-12,0.0
BV,subspecies,2017-12,0.0
IO,subspecies,2017-12,0.0
VG,subspecies,2017-12,0.0
BN,subspecies,2017-12,0.0
BG,subspecies,2017-12,0.0
BF,subspecies,2017-12,0.0
BI,subspecies,2017-12,0.0
KH,subspecies,2017-12,0.0
CM,subspecies,2017-12,0.0
CV,subspecies,2017-12,0.0
BQ,subspecies,2017-12,0.0
KY,subspecies,2017-12,0.0
CF,subspecies,2017-12,0.0
TD,subspecies,2017-12,0.0
CL,subspecies,2017-12,1.0
CX,subspecies,2017-12,0.0
CC,subspecies,2017-12,0.0
CO,subspecies,2017-12,0.0
KM,subspecies,2017-12,0.0
CG,subspecies,2017-12,0.0
CD,subspecies,2017-12,0.0
CK,subspecies,2017-12,0.0
CR,subspecies,2017-12,0.0
CI,subspecies,2017-12,0.0
HR,subspecies,2017-12,2.0
CU,subspecies,2017-12,0.0
CW,subspecies,2017-12,0.0
CY,subspecies,2017-12,0.0
DK,subspecies,2017-12,2.0
DJ,subspecies,2017-12,0.0
DM,subspecies,2017-12,0.0
DO,subspecies,2017-12,0.0
EC,subspecies,2017-12,0.0
SV,subspecies,2017-12,0.0
GQ,subspecies,2017-12,0.0
ER,subspecies,2017-12,0.0
EE,subspecies,2017-12,0.0
ET,subspecies,2017-12,0.0
FK,subspecies,2017-12,0.0
FO,subspecies,2017-12,0.0
FJ,subspecies,2017-12,0.0
GF,subspecies,2017-12,0.0
PF,subspecies,2017-12,0.0
TF,subspecies,2017-12,0.0
GA,subspecies,2017-12,0.0
GM,subspecies,2017-12,0.0
GE,subspecies,2017-12,0.0
GH,subspecies,2017-12,0.0
GI,subspecies,2017-12,0.0
GR,subspecies,2017-12,1.0
GL,subspecies,2017-12,0.0
GD,subspecies,2017-12,0.0
GP,subspecies,2017-12,0.0
GU,subspecies,2017-12,0.0
GT,subspecies,2017-12,0.0
GG,subspecies,2017-12,0.0
GN,subspecies,2017-12,0.0
GW,subspecies,2017-12,0.0
GY,subspecies,2017-12,0.0
HT,subspecies,2017-12,0.0
HM,subspecies,2017-12,0.0
HN,subspecies,2017-12,0.0
HU,subspecies,2017-12,1.0
IS,subspecies,2017-12,0.0
ID,subspecies,2017-12,0.0
IQ,subspecies,2017-12,2.0
IE,subspecies,2017-12,2.0
IM,subspecies,2017-12,0.0
JM,subspecies,2017-12,0.0
JE,subspecies,2017-12,0.0
JO,subspecies,2017-12,3.0
KI,subspecies,2017-12,0.0
XK,subspecies,2017-12,0.0
KW,subspecies,2017-12,4.0
KG,subspecies,2017-12,0.0
LA,subspecies,2017-12,0.0
LV,subspecies,2017-12,0.0
LB,subspecies,2017-12,0.0
LS,subspecies,2017-12,0.0
LR,subspecies,2017-12,0.0
LY,subspecies,2017-12,10.0
LI,subspecies,2017-12,0.0
LU,subspecies,2017-12,0.0
MO,subspecies,2017-12,0.0
MK,subspecies,2017-12,0.0
MG,subspecies,2017-12,0.0
MW,subspecies,2017-12,0.0
MY,subspecies,2017-12,1.0
MV,subspecies,2017-12,0.0
ML,subspecies,2017-12,0.0
MT,subspecies,2017-12,0.0
MH,subspecies,2017-12,0.0
MQ,subspecies,2017-12,0.0
MR,subspecies,2017-12,0.0
MU,subspecies,2017-12,0.0
YT,subspecies,2017-12,0.0
FM,subspecies,2017-12,0.0
MD,subspecies,2017-12,0.0
MC,subspecies,2017-12,0.0
MN,subspecies,2017-12,0.0
ME,subspecies,2017-12,0.0
MS,subspecies,2017-12,0.0
MZ,subspecies,2017-12,14.0
MM,subspecies,2017-12,0.0
NA,subspecies,2017-12,0.0
NR,subspecies,2017-12,0.0
NP,subspecies,2017-12,0.0
NC,subspecies,2017-12,0.0
NZ,subspecies,2017-12,1.0
NI,subspecies,2017-12,0.0
NE,subspecies,2017-12,0.0
NG,subspecies,2017-12,0.0
NU,subspecies,2017-12,0.0
NF,subspecies,2017-12,0.0
KP,subspecies,2017-12,0.0
MP,subspecies,2017-12,0.0
NO,subspecies,2017-12,0.0
OM,subspecies,2017-12,0.0
PK,subspecies,2017-12,1.0
PW,subspecies,2017-12,0.0
PS,subspecies,2017-12,0.0
PA,subspecies,2017-12,0.0
PG,subspecies,2017-12,0.0
PY,subspecies,2017-12,0.0
PN,subspecies,2017-12,0.0
PR,subspecies,2017-12,0.0
QA,subspecies,2017-12,0.0
RE,subspecies,2017-12,0.0
RO,subspecies,2017-12,1.0
RW,subspecies,2017-12,0.0
WS,subspecies,2017-12,0.0
SM,subspecies,2017-12,0.0
ST,subspecies,2017-12,0.0
SN,subspecies,2017-12,0.0
RS,subspecies,2017-12,2.0
SC,subspecies,2017-12,0.0
SL,subspecies,2017-12,0.0
